hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
212894,9162,family,3,12057010304,2,71069,324,-82.28692466339736,28.05773830373032,33592
212897,9163,family,3,12057010304,1,66644,303,-82.28671414762564,28.056396670331477,33592
212897,9164,family,3,12057010304,1,66644,303,-82.28671414762564,28.056396670331477,33592
212897,9166,family,3,12057010304,1,66644,303,-82.28671414762564,28.056396670331477,33592
212897,9167,family,3,12057010304,2,100522,458,-82.28671414762564,28.056396670331477,33592
212897,9169,family,3,12057010304,2,100522,458,-82.28671414762564,28.056396670331477,33592
212897,9170,family,3,12057010304,2,100522,458,-82.28671414762564,28.056396670331477,33592
212900,9171,family,3,12057010304,1,113193,515,-82.28803862874709,28.05457164017133,33592
212900,9172,family,3,12057010304,1,113193,515,-82.28803862874709,28.05457164017133,33592
212900,9173,family,3,12057010304,1,113193,515,-82.28803862874709,28.05457164017133,33592
212900,9174,family,3,12057010304,2,15639,71,-82.28803862874709,28.05457164017133,33592
212900,9175,family,3,12057010304,2,15639,71,-82.28803862874709,28.05457164017133,33592
212900,9176,family,3,12057010304,2,15639,71,-82.28803862874709,28.05457164017133,33592
212900,9177,family,3,12057010304,3,158541,722,-82.28803862874709,28.05457164017133,33592
212900,9181,family,3,12057010304,3,158541,722,-82.28803862874709,28.05457164017133,33592
212900,9182,family,3,12057010304,3,158541,722,-82.28803862874709,28.05457164017133,33592
212901,9184,family,3,12057010304,1,20261,92,-82.28810850105083,28.055136477146636,33592
212901,9186,family,3,12057010304,1,20261,92,-82.28810850105083,28.055136477146636,33592
212901,9187,family,3,12057010304,1,20261,92,-82.28810850105083,28.055136477146636,33592
212901,9188,family,3,12057010304,2,248749,1133,-82.28810850105083,28.055136477146636,33592
212901,9190,family,3,12057010304,2,248749,1133,-82.28810850105083,28.055136477146636,33592
212901,9191,family,3,12057010304,2,248749,1133,-82.28810850105083,28.055136477146636,33592
212902,6562,nonfamily,1,12057010304,1,69942,543,-82.28814406156273,28.055826944353644,33592
212902,6577,nonfamily,1,12057010304,2,63252,491,-82.28814406156273,28.055826944353644,33592
212903,7817,family,7,12057010303,1,56478,141,-82.30087668844683,28.058346333283104,33592
212903,7818,family,7,12057010303,1,56478,141,-82.30087668844683,28.058346333283104,33592
212903,7820,family,7,12057010303,1,56478,141,-82.30087668844683,28.058346333283104,33592
212903,7821,family,7,12057010303,1,56478,141,-82.30087668844683,28.058346333283104,33592
212903,7822,family,7,12057010303,1,56478,141,-82.30087668844683,28.058346333283104,33592
212903,7823,family,7,12057010303,1,56478,141,-82.30087668844683,28.058346333283104,33592
212903,7824,family,7,12057010303,1,56478,141,-82.30087668844683,28.058346333283104,33592
212904,7825,family,7,12057010303,1,76525,191,-82.30087844820247,28.058933666518897,33592
212904,7826,family,7,12057010303,1,76525,191,-82.30087844820247,28.058933666518897,33592
212904,7827,family,7,12057010303,1,76525,191,-82.30087844820247,28.058933666518897,33592
212904,7828,family,7,12057010303,1,76525,191,-82.30087844820247,28.058933666518897,33592
212904,7829,family,7,12057010303,1,76525,191,-82.30087844820247,28.058933666518897,33592
212904,7831,family,7,12057010303,1,76525,191,-82.30087844820247,28.058933666518897,33592
212904,7832,family,7,12057010303,1,76525,191,-82.30087844820247,28.058933666518897,33592
212905,7834,family,7,12057010303,1,18145,45,-82.30097207917957,28.05928407579645,33592
212905,7835,family,7,12057010303,1,18145,45,-82.30097207917957,28.05928407579645,33592
212905,7836,family,7,12057010303,1,18145,45,-82.30097207917957,28.05928407579645,33592
212905,7837,family,7,12057010303,1,18145,45,-82.30097207917957,28.05928407579645,33592
212905,7838,family,7,12057010303,1,18145,45,-82.30097207917957,28.05928407579645,33592
212905,7839,family,7,12057010303,1,18145,45,-82.30097207917957,28.05928407579645,33592
212905,7840,family,7,12057010303,1,18145,45,-82.30097207917957,28.05928407579645,33592
212910,9192,family,3,12057010304,1,58679,267,-82.28802864464932,28.06125804733708,33592
212910,9194,family,3,12057010304,1,58679,267,-82.28802864464932,28.06125804733708,33592
212910,9195,family,3,12057010304,1,58679,267,-82.28802864464932,28.06125804733708,33592
212910,9196,family,3,12057010304,2,42108,192,-82.28802864464932,28.06125804733708,33592
212910,9199,family,3,12057010304,2,42108,192,-82.28802864464932,28.06125804733708,33592
212910,9200,family,3,12057010304,2,42108,192,-82.28802864464932,28.06125804733708,33592
212915,7842,family,7,12057010303,1,55414,138,-82.29930889455437,28.060010484211283,33592
212915,7843,family,7,12057010303,1,55414,138,-82.29930889455437,28.060010484211283,33592
212915,7845,family,7,12057010303,1,55414,138,-82.29930889455437,28.060010484211283,33592
212915,7846,family,7,12057010303,1,55414,138,-82.29930889455437,28.060010484211283,33592
212915,7847,family,7,12057010303,1,55414,138,-82.29930889455437,28.060010484211283,33592
212915,7848,family,7,12057010303,1,55414,138,-82.29930889455437,28.060010484211283,33592
212915,7850,family,7,12057010303,1,55414,138,-82.29930889455437,28.060010484211283,33592
212916,7852,family,7,12057010303,1,61650,154,-82.30039999953627,28.060136309117617,33592
212916,7853,family,7,12057010303,1,61650,154,-82.30039999953627,28.060136309117617,33592
212916,7854,family,7,12057010303,1,61650,154,-82.30039999953627,28.060136309117617,33592
212916,7855,family,7,12057010303,1,61650,154,-82.30039999953627,28.060136309117617,33592
212916,7857,family,7,12057010303,1,61650,154,-82.30039999953627,28.060136309117617,33592
212916,7859,family,7,12057010303,1,61650,154,-82.30039999953627,28.060136309117617,33592
212916,7860,family,7,12057010303,1,61650,154,-82.30039999953627,28.060136309117617,33592
212924,9201,family,3,12057010304,1,62309,284,-82.26690311979085,28.06761301479556,33592
212924,9203,family,3,12057010304,1,62309,284,-82.26690311979085,28.06761301479556,33592
212924,9204,family,3,12057010304,1,62309,284,-82.26690311979085,28.06761301479556,33592
212924,9206,family,3,12057010304,2,24931,114,-82.26690311979085,28.06761301479556,33592
212924,9209,family,3,12057010304,2,24931,114,-82.26690311979085,28.06761301479556,33592
212924,9210,family,3,12057010304,2,24931,114,-82.26690311979085,28.06761301479556,33592
212927,9211,family,3,12057010304,1,15670,71,-82.253895582533,28.06347694506583,33592
212927,9212,family,3,12057010304,1,15670,71,-82.253895582533,28.06347694506583,33592
212927,9213,family,3,12057010304,1,15670,71,-82.253895582533,28.06347694506583,33592
212928,6583,nonfamily,1,12057010304,1,67053,521,-82.2559854404331,28.06352754553695,33592
212928,6585,nonfamily,1,12057010304,2,70842,550,-82.2559854404331,28.06352754553695,33592
212929,9215,family,3,12057010304,1,83303,379,-82.2524597368353,28.06400000700378,33592
212929,9216,family,3,12057010304,1,83303,379,-82.2524597368353,28.06400000700378,33592
212929,9217,family,3,12057010304,1,83303,379,-82.2524597368353,28.06400000700378,33592
212929,9218,family,3,12057010304,2,38829,177,-82.2524597368353,28.06400000700378,33592
212929,9219,family,3,12057010304,2,38829,177,-82.2524597368353,28.06400000700378,33592
212929,9222,family,3,12057010304,2,38829,177,-82.2524597368353,28.06400000700378,33592
212930,9223,family,3,12057010304,1,61417,280,-82.25352403454565,28.06403825202781,33592
212930,9225,family,3,12057010304,1,61417,280,-82.25352403454565,28.06403825202781,33592
212930,9227,family,3,12057010304,1,61417,280,-82.25352403454565,28.06403825202781,33592
212931,6587,nonfamily,1,12057010304,1,210658,1636,-82.2554602658684,28.06053487636401,33592
212931,6588,nonfamily,1,12057010304,2,193205,1500,-82.2554602658684,28.06053487636401,33592
212931,6594,nonfamily,1,12057010304,3,184597,1433,-82.2554602658684,28.06053487636401,33592
212932,9230,family,3,12057010304,1,76248,347,-82.27182921229887,28.06130570394545,33592
212932,9231,family,3,12057010304,1,76248,347,-82.27182921229887,28.06130570394545,33592
212932,9232,family,3,12057010304,1,76248,347,-82.27182921229887,28.06130570394545,33592
212932,9233,family,3,12057010304,2,23047,105,-82.27182921229887,28.06130570394545,33592
212932,9235,family,3,12057010304,2,23047,105,-82.27182921229887,28.06130570394545,33592
212932,9236,family,3,12057010304,2,23047,105,-82.27182921229887,28.06130570394545,33592
212937,9237,family,3,12057010304,1,38033,173,-82.26985276832038,28.059822827076164,33592
212937,9239,family,3,12057010304,1,38033,173,-82.26985276832038,28.059822827076164,33592
212937,9240,family,3,12057010304,1,38033,173,-82.26985276832038,28.059822827076164,33592
212937,9241,family,3,12057010304,2,152671,695,-82.26985276832038,28.059822827076164,33592
212937,9242,family,3,12057010304,2,152671,695,-82.26985276832038,28.059822827076164,33592
212937,9244,family,3,12057010304,2,152671,695,-82.26985276832038,28.059822827076164,33592
212938,9245,family,3,12057010304,1,222886,1015,-82.26923189638373,28.059885455575127,33592
212938,9248,family,3,12057010304,1,222886,1015,-82.26923189638373,28.059885455575127,33592
212938,9249,family,3,12057010304,1,222886,1015,-82.26923189638373,28.059885455575127,33592
212938,9250,family,3,12057010304,2,66269,302,-82.26923189638373,28.059885455575127,33592
212938,9251,family,3,12057010304,2,66269,302,-82.26923189638373,28.059885455575127,33592
212938,9252,family,3,12057010304,2,66269,302,-82.26923189638373,28.059885455575127,33592
212940,9254,family,3,12057010304,1,176641,804,-82.26833180528195,28.06044426929061,33592
212940,9255,family,3,12057010304,1,176641,804,-82.26833180528195,28.06044426929061,33592
212940,9256,family,3,12057010304,1,176641,804,-82.26833180528195,28.06044426929061,33592
212940,9257,family,3,12057010304,2,22209,101,-82.26833180528195,28.06044426929061,33592
212940,9258,family,3,12057010304,2,22209,101,-82.26833180528195,28.06044426929061,33592
212940,9261,family,3,12057010304,2,22209,101,-82.26833180528195,28.06044426929061,33592
212941,9263,family,3,12057010304,1,2146,10,-82.267963501227,28.06085269038701,33592
212941,9265,family,3,12057010304,1,2146,10,-82.267963501227,28.06085269038701,33592
212941,9266,family,3,12057010304,1,2146,10,-82.267963501227,28.06085269038701,33592
212941,9267,family,3,12057010304,2,37908,173,-82.267963501227,28.06085269038701,33592
212941,9268,family,3,12057010304,2,37908,173,-82.267963501227,28.06085269038701,33592
212941,9269,family,3,12057010304,2,37908,173,-82.267963501227,28.06085269038701,33592
212947,9270,family,3,12057010304,1,63185,288,-82.26847551534766,28.06332810602483,33592
212947,9271,family,3,12057010304,1,63185,288,-82.26847551534766,28.06332810602483,33592
212947,9272,family,3,12057010304,1,63185,288,-82.26847551534766,28.06332810602483,33592
212947,9274,family,3,12057010304,2,102088,465,-82.26847551534766,28.06332810602483,33592
212947,9278,family,3,12057010304,2,102088,465,-82.26847551534766,28.06332810602483,33592
212947,9279,family,3,12057010304,2,102088,465,-82.26847551534766,28.06332810602483,33592
212955,9281,family,3,12057010304,1,112950,514,-82.26617689523027,28.06058044021725,33592
212955,9282,family,3,12057010304,1,112950,514,-82.26617689523027,28.06058044021725,33592
212955,9283,family,3,12057010304,1,112950,514,-82.26617689523027,28.06058044021725,33592
212955,9284,family,3,12057010304,2,43454,198,-82.26617689523027,28.06058044021725,33592
212955,9285,family,3,12057010304,2,43454,198,-82.26617689523027,28.06058044021725,33592
212955,9286,family,3,12057010304,2,43454,198,-82.26617689523027,28.06058044021725,33592
212957,9287,family,3,12057010304,1,8608,39,-82.26381691114486,28.06012787989714,33592
212957,9288,family,3,12057010304,1,8608,39,-82.26381691114486,28.06012787989714,33592
212957,9290,family,3,12057010304,1,8608,39,-82.26381691114486,28.06012787989714,33592
212957,9291,family,3,12057010304,2,98617,449,-82.26381691114486,28.06012787989714,33592
212957,9292,family,3,12057010304,2,98617,449,-82.26381691114486,28.06012787989714,33592
212957,9293,family,3,12057010304,2,98617,449,-82.26381691114486,28.06012787989714,33592
212958,9294,family,3,12057010304,1,162566,740,-82.26730421793377,28.066904047102824,33592
212958,9295,family,3,12057010304,1,162566,740,-82.26730421793377,28.066904047102824,33592
212958,9296,family,3,12057010304,1,162566,740,-82.26730421793377,28.066904047102824,33592
212966,9297,family,3,12057010304,1,41110,187,-82.26531276192972,28.066600870236037,33592
212966,9299,family,3,12057010304,1,41110,187,-82.26531276192972,28.066600870236037,33592
212966,9300,family,3,12057010304,1,41110,187,-82.26531276192972,28.066600870236037,33592
212966,9302,family,3,12057010304,2,167633,763,-82.26531276192972,28.066600870236037,33592
212966,9306,family,3,12057010304,2,167633,763,-82.26531276192972,28.066600870236037,33592
212966,9307,family,3,12057010304,2,167633,763,-82.26531276192972,28.066600870236037,33592
212967,9309,family,3,12057010304,1,74029,337,-82.26488109419745,28.06508859024092,33592
212967,9311,family,3,12057010304,1,74029,337,-82.26488109419745,28.06508859024092,33592
212967,9312,family,3,12057010304,1,74029,337,-82.26488109419745,28.06508859024092,33592
212967,9313,family,3,12057010304,2,55091,251,-82.26488109419745,28.06508859024092,33592
212967,9314,family,3,12057010304,2,55091,251,-82.26488109419745,28.06508859024092,33592
212967,9316,family,3,12057010304,2,55091,251,-82.26488109419745,28.06508859024092,33592
212968,9318,family,3,12057010304,1,151622,690,-82.26566121092289,28.064942327227143,33592
212968,9320,family,3,12057010304,1,151622,690,-82.26566121092289,28.064942327227143,33592
212968,9322,family,3,12057010304,1,151622,690,-82.26566121092289,28.064942327227143,33592
212968,9323,family,3,12057010304,2,53,0,-82.26566121092289,28.064942327227143,33592
212968,9324,family,3,12057010304,2,53,0,-82.26566121092289,28.064942327227143,33592
212968,9325,family,3,12057010304,2,53,0,-82.26566121092289,28.064942327227143,33592
212970,9329,family,3,12057010304,1,117331,534,-82.26645720135144,28.064286814234983,33592
212970,9330,family,3,12057010304,1,117331,534,-82.26645720135144,28.064286814234983,33592
212970,9331,family,3,12057010304,1,117331,534,-82.26645720135144,28.064286814234983,33592
212973,9335,family,3,12057010304,1,58105,265,-82.26657136361136,28.062864282535564,33592
212973,9336,family,3,12057010304,1,58105,265,-82.26657136361136,28.062864282535564,33592
212973,9337,family,3,12057010304,1,58105,265,-82.26657136361136,28.062864282535564,33592
212973,9338,family,3,12057010304,2,101263,461,-82.26657136361136,28.062864282535564,33592
212973,9340,family,3,12057010304,2,101263,461,-82.26657136361136,28.062864282535564,33592
212973,9341,family,3,12057010304,2,101263,461,-82.26657136361136,28.062864282535564,33592
212975,9342,family,3,12057010304,1,56816,259,-82.26587775502111,28.06186048632736,33592
212975,9345,family,3,12057010304,1,56816,259,-82.26587775502111,28.06186048632736,33592
212975,9346,family,3,12057010304,1,56816,259,-82.26587775502111,28.06186048632736,33592
212975,9349,family,3,12057010304,2,239972,1093,-82.26587775502111,28.06186048632736,33592
212975,9352,family,3,12057010304,2,239972,1093,-82.26587775502111,28.06186048632736,33592
212975,9353,family,3,12057010304,2,239972,1093,-82.26587775502111,28.06186048632736,33592
212976,9354,family,3,12057010304,1,67789,309,-82.26515900405718,28.061632857481523,33592
212976,9355,family,3,12057010304,1,67789,309,-82.26515900405718,28.061632857481523,33592
212976,9356,family,3,12057010304,1,67789,309,-82.26515900405718,28.061632857481523,33592
212976,9357,family,3,12057010304,2,38148,174,-82.26515900405718,28.061632857481523,33592
212976,9359,family,3,12057010304,2,38148,174,-82.26515900405718,28.061632857481523,33592
212976,9360,family,3,12057010304,2,38148,174,-82.26515900405718,28.061632857481523,33592
212977,9361,family,3,12057010304,1,180921,824,-82.26461485171507,28.061426301685447,33592
212977,9369,family,3,12057010304,1,180921,824,-82.26461485171507,28.061426301685447,33592
212977,9370,family,3,12057010304,1,180921,824,-82.26461485171507,28.061426301685447,33592
212977,9371,family,3,12057010304,2,35305,161,-82.26461485171507,28.061426301685447,33592
212977,9373,family,3,12057010304,2,35305,161,-82.26461485171507,28.061426301685447,33592
212977,9374,family,3,12057010304,2,35305,161,-82.26461485171507,28.061426301685447,33592
212978,9376,family,3,12057010304,1,13397,61,-82.26403903076982,28.061406450762632,33592
212978,9377,family,3,12057010304,1,13397,61,-82.26403903076982,28.061406450762632,33592
212978,9379,family,3,12057010304,1,13397,61,-82.26403903076982,28.061406450762632,33592
212978,9381,family,3,12057010304,2,42090,192,-82.26403903076982,28.061406450762632,33592
212978,9383,family,3,12057010304,2,42090,192,-82.26403903076982,28.061406450762632,33592
212978,9384,family,3,12057010304,2,42090,192,-82.26403903076982,28.061406450762632,33592
212979,9387,family,3,12057010304,1,134147,611,-82.26340198714142,28.061771621633092,33592
212979,9388,family,3,12057010304,1,134147,611,-82.26340198714142,28.061771621633092,33592
212979,9389,family,3,12057010304,1,134147,611,-82.26340198714142,28.061771621633092,33592
212979,9391,family,3,12057010304,2,247250,1126,-82.26340198714142,28.061771621633092,33592
212979,9394,family,3,12057010304,2,247250,1126,-82.26340198714142,28.061771621633092,33592
212979,9395,family,3,12057010304,2,247250,1126,-82.26340198714142,28.061771621633092,33592
212980,9396,family,3,12057010304,1,16162,74,-82.2628585841579,28.06220961349226,33592
212980,9397,family,3,12057010304,1,16162,74,-82.2628585841579,28.06220961349226,33592
212980,9399,family,3,12057010304,1,16162,74,-82.2628585841579,28.06220961349226,33592
212980,9400,family,3,12057010304,2,68612,312,-82.2628585841579,28.06220961349226,33592
212980,9403,family,3,12057010304,2,68612,312,-82.2628585841579,28.06220961349226,33592
212980,9404,family,3,12057010304,2,68612,312,-82.2628585841579,28.06220961349226,33592
212981,9407,family,3,12057010304,1,193218,880,-82.26228247313821,28.062397127421796,33592
212981,9408,family,3,12057010304,1,193218,880,-82.26228247313821,28.062397127421796,33592
212981,9410,family,3,12057010304,1,193218,880,-82.26228247313821,28.062397127421796,33592
212981,9413,family,3,12057010304,2,45969,209,-82.26228247313821,28.062397127421796,33592
212981,9414,family,3,12057010304,2,45969,209,-82.26228247313821,28.062397127421796,33592
212981,9415,family,3,12057010304,2,45969,209,-82.26228247313821,28.062397127421796,33592
212982,9417,family,3,12057010304,1,183800,837,-82.26163257685158,28.06237771729915,33592
212982,9418,family,3,12057010304,1,183800,837,-82.26163257685158,28.06237771729915,33592
212982,9419,family,3,12057010304,1,183800,837,-82.26163257685158,28.06237771729915,33592
212982,9422,family,3,12057010304,2,219549,1000,-82.26163257685158,28.06237771729915,33592
212982,9423,family,3,12057010304,2,219549,1000,-82.26163257685158,28.06237771729915,33592
212982,9424,family,3,12057010304,2,219549,1000,-82.26163257685158,28.06237771729915,33592
212988,9425,family,3,12057010304,1,65384,298,-82.25818026534688,28.059774180815957,33592
212988,9426,family,3,12057010304,1,65384,298,-82.25818026534688,28.059774180815957,33592
212988,9427,family,3,12057010304,1,65384,298,-82.25818026534688,28.059774180815957,33592
212988,9428,family,3,12057010304,2,74158,338,-82.25818026534688,28.059774180815957,33592
212988,9429,family,3,12057010304,2,74158,338,-82.25818026534688,28.059774180815957,33592
212988,9431,family,3,12057010304,2,74158,338,-82.25818026534688,28.059774180815957,33592
212993,9432,family,3,12057010304,1,58435,266,-82.25671400032785,28.05888356482714,33592
212993,9433,family,3,12057010304,1,58435,266,-82.25671400032785,28.05888356482714,33592
212993,9434,family,3,12057010304,1,58435,266,-82.25671400032785,28.05888356482714,33592
212993,9435,family,3,12057010304,2,112799,514,-82.25671400032785,28.05888356482714,33592
212993,9438,family,3,12057010304,2,112799,514,-82.25671400032785,28.05888356482714,33592
212993,9439,family,3,12057010304,2,112799,514,-82.25671400032785,28.05888356482714,33592
212994,9440,family,3,12057010304,1,192927,879,-82.25576864648686,28.05878063066447,33592
212994,9441,family,3,12057010304,1,192927,879,-82.25576864648686,28.05878063066447,33592
212994,9442,family,3,12057010304,1,192927,879,-82.25576864648686,28.05878063066447,33592
212994,9443,family,3,12057010304,2,41824,190,-82.25576864648686,28.05878063066447,33592
212994,9444,family,3,12057010304,2,41824,190,-82.25576864648686,28.05878063066447,33592
212994,9446,family,3,12057010304,2,41824,190,-82.25576864648686,28.05878063066447,33592
212998,9447,family,3,12057010304,1,69331,316,-82.25321393485139,28.0576180803716,33592
212998,9448,family,3,12057010304,1,69331,316,-82.25321393485139,28.0576180803716,33592
212998,9449,family,3,12057010304,1,69331,316,-82.25321393485139,28.0576180803716,33592
213001,9450,family,3,12057010304,1,103727,472,-82.25661584805016,28.055432781576616,33592
213001,9451,family,3,12057010304,1,103727,472,-82.25661584805016,28.055432781576616,33592
213001,9452,family,3,12057010304,1,103727,472,-82.25661584805016,28.055432781576616,33592
213001,9454,family,3,12057010304,2,157164,716,-82.25661584805016,28.055432781576616,33592
213001,9455,family,3,12057010304,2,157164,716,-82.25661584805016,28.055432781576616,33592
213001,9460,family,3,12057010304,2,157164,716,-82.25661584805016,28.055432781576616,33592
213004,9461,family,3,12057010304,1,69650,317,-82.25627979869107,28.0571977595553,33592
213004,9462,family,3,12057010304,1,69650,317,-82.25627979869107,28.0571977595553,33592
213004,9463,family,3,12057010304,1,69650,317,-82.25627979869107,28.0571977595553,33592
213004,9464,family,3,12057010304,2,193230,880,-82.25627979869107,28.0571977595553,33592
213004,9465,family,3,12057010304,2,193230,880,-82.25627979869107,28.0571977595553,33592
213004,9466,family,3,12057010304,2,193230,880,-82.25627979869107,28.0571977595553,33592
213006,9469,family,3,12057010304,1,57304,261,-82.25122864152854,28.05829882550573,33592
213006,9471,family,3,12057010304,1,57304,261,-82.25122864152854,28.05829882550573,33592
213006,9472,family,3,12057010304,1,57304,261,-82.25122864152854,28.05829882550573,33592
213006,9473,family,3,12057010304,2,30621,139,-82.25122864152854,28.05829882550573,33592
213006,9475,family,3,12057010304,2,30621,139,-82.25122864152854,28.05829882550573,33592
213006,9477,family,3,12057010304,2,30621,139,-82.25122864152854,28.05829882550573,33592
213011,6599,nonfamily,2,12057010304,1,230742,1325,-82.25549143573701,28.048979622511016,33592
213011,6600,nonfamily,2,12057010304,1,230742,1325,-82.25549143573701,28.048979622511016,33592
213012,6603,nonfamily,2,12057010304,1,16655,96,-82.2559287094498,28.042108119461524,33592
213012,6611,nonfamily,2,12057010304,1,16655,96,-82.2559287094498,28.042108119461524,33592
213015,6614,nonfamily,2,12057010304,1,68211,392,-82.25592982844891,28.04073544242348,33592
213015,6618,nonfamily,2,12057010304,1,68211,392,-82.25592982844891,28.04073544242348,33592
213017,6619,nonfamily,2,12057010304,1,82145,472,-82.25641066840089,28.045249349315693,33592
213017,6622,nonfamily,2,12057010304,1,82145,472,-82.25641066840089,28.045249349315693,33592
213019,6623,nonfamily,2,12057010304,1,115314,662,-82.25960519424251,28.04141888059502,33592
213019,6629,nonfamily,2,12057010304,1,115314,662,-82.25960519424251,28.04141888059502,33592
213019,6639,nonfamily,2,12057010304,2,18203,104,-82.25960519424251,28.04141888059502,33592
213019,6640,nonfamily,2,12057010304,2,18203,104,-82.25960519424251,28.04141888059502,33592
213020,6644,nonfamily,2,12057010304,1,20901,120,-82.2590970248595,28.040117884796008,33592
213020,6645,nonfamily,2,12057010304,1,20901,120,-82.2590970248595,28.040117884796008,33592
213031,9478,family,3,12057010304,1,50941,232,-82.2606811228965,28.05214171568236,33592
213031,9479,family,3,12057010304,1,50941,232,-82.2606811228965,28.05214171568236,33592
213031,9480,family,3,12057010304,1,50941,232,-82.2606811228965,28.05214171568236,33592
213033,9482,family,3,12057010304,1,51636,235,-82.25910027017733,28.05200218440549,33592
213033,9483,family,3,12057010304,1,51636,235,-82.25910027017733,28.05200218440549,33592
213033,9484,family,3,12057010304,1,51636,235,-82.25910027017733,28.05200218440549,33592
213035,9486,family,3,12057010304,1,71600,326,-82.26444046589006,28.0474618990188,33592
213035,9488,family,3,12057010304,1,71600,326,-82.26444046589006,28.0474618990188,33592
213035,9489,family,3,12057010304,1,71600,326,-82.26444046589006,28.0474618990188,33592
213040,9490,family,3,12057010304,1,208022,947,-82.26595473242811,28.05386309301551,33592
213040,9491,family,3,12057010304,1,208022,947,-82.26595473242811,28.05386309301551,33592
213040,9492,family,3,12057010304,1,208022,947,-82.26595473242811,28.05386309301551,33592
213040,9494,family,3,12057010304,2,180154,820,-82.26595473242811,28.05386309301551,33592
213040,9495,family,3,12057010304,2,180154,820,-82.26595473242811,28.05386309301551,33592
213040,9497,family,3,12057010304,2,180154,820,-82.26595473242811,28.05386309301551,33592
213041,9498,family,3,12057010304,1,32416,148,-82.26588361968474,28.05435344053484,33592
213041,9499,family,3,12057010304,1,32416,148,-82.26588361968474,28.05435344053484,33592
213041,9500,family,3,12057010304,1,32416,148,-82.26588361968474,28.05435344053484,33592
213041,9501,family,3,12057010304,2,231048,1052,-82.26588361968474,28.05435344053484,33592
213041,9502,family,3,12057010304,2,231048,1052,-82.26588361968474,28.05435344053484,33592
213041,9503,family,3,12057010304,2,231048,1052,-82.26588361968474,28.05435344053484,33592
213042,9504,family,3,12057010304,1,146471,667,-82.26644262973505,28.055583225006465,33592
213042,9508,family,3,12057010304,1,146471,667,-82.26644262973505,28.055583225006465,33592
213042,9509,family,3,12057010304,1,146471,667,-82.26644262973505,28.055583225006465,33592
213042,9510,family,3,12057010304,2,201831,919,-82.26644262973505,28.055583225006465,33592
213042,9512,family,3,12057010304,2,201831,919,-82.26644262973505,28.055583225006465,33592
213042,9513,family,3,12057010304,2,201831,919,-82.26644262973505,28.055583225006465,33592
213043,9514,family,3,12057010304,1,65369,298,-82.26663875555505,28.056001543732137,33592
213043,9516,family,3,12057010304,1,65369,298,-82.26663875555505,28.056001543732137,33592
213043,9517,family,3,12057010304,1,65369,298,-82.26663875555505,28.056001543732137,33592
213044,9518,family,3,12057010304,1,122923,560,-82.26663948661864,28.05654917984504,33592
213044,9519,family,3,12057010304,1,122923,560,-82.26663948661864,28.05654917984504,33592
213044,9520,family,3,12057010304,1,122923,560,-82.26663948661864,28.05654917984504,33592
213044,9521,family,3,12057010304,2,2134,10,-82.26663948661864,28.05654917984504,33592
213044,9522,family,3,12057010304,2,2134,10,-82.26663948661864,28.05654917984504,33592
213044,9523,family,3,12057010304,2,2134,10,-82.26663948661864,28.05654917984504,33592
213045,9526,family,3,12057010304,1,21874,100,-82.26680758551025,28.057001212854253,33592
213045,9527,family,3,12057010304,1,21874,100,-82.26680758551025,28.057001212854253,33592
213045,9528,family,3,12057010304,1,21874,100,-82.26680758551025,28.057001212854253,33592
213045,9529,family,3,12057010304,2,54756,249,-82.26680758551025,28.057001212854253,33592
213045,9530,family,3,12057010304,2,54756,249,-82.26680758551025,28.057001212854253,33592
213045,9532,family,3,12057010304,2,54756,249,-82.26680758551025,28.057001212854253,33592
213046,9533,family,3,12057010304,1,50597,230,-82.26726585173388,28.057276046851086,33592
213046,9534,family,3,12057010304,1,50597,230,-82.26726585173388,28.057276046851086,33592
213046,9535,family,3,12057010304,1,50597,230,-82.26726585173388,28.057276046851086,33592
213046,9536,family,3,12057010304,2,235192,1071,-82.26726585173388,28.057276046851086,33592
213046,9537,family,3,12057010304,2,235192,1071,-82.26726585173388,28.057276046851086,33592
213046,9538,family,3,12057010304,2,235192,1071,-82.26726585173388,28.057276046851086,33592
213046,9539,family,3,12057010304,3,23335,106,-82.26726585173388,28.057276046851086,33592
213046,9540,family,3,12057010304,3,23335,106,-82.26726585173388,28.057276046851086,33592
213046,9541,family,3,12057010304,3,23335,106,-82.26726585173388,28.057276046851086,33592
213048,9543,family,3,12057010304,1,122084,556,-82.26873836403759,28.05800306265484,33592
213048,9544,family,3,12057010304,1,122084,556,-82.26873836403759,28.05800306265484,33592
213048,9545,family,3,12057010304,1,122084,556,-82.26873836403759,28.05800306265484,33592
213048,9547,family,3,12057010304,2,167736,764,-82.26873836403759,28.05800306265484,33592
213048,9549,family,3,12057010304,2,167736,764,-82.26873836403759,28.05800306265484,33592
213048,9550,family,3,12057010304,2,167736,764,-82.26873836403759,28.05800306265484,33592
213049,9551,family,3,12057010304,1,16072,73,-82.26917409845326,28.058238918771394,33592
213049,9552,family,3,12057010304,1,16072,73,-82.26917409845326,28.058238918771394,33592
213049,9553,family,3,12057010304,1,16072,73,-82.26917409845326,28.058238918771394,33592
213049,9554,family,3,12057010304,2,133443,608,-82.26917409845326,28.058238918771394,33592
213049,9555,family,3,12057010304,2,133443,608,-82.26917409845326,28.058238918771394,33592
213049,9556,family,3,12057010304,2,133443,608,-82.26917409845326,28.058238918771394,33592
