hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
415555,1380,nonfamily,2,12057006502,1,40638,233,-82.53376936460786,27.894388371515,33611
415555,1381,nonfamily,2,12057006502,1,40638,233,-82.53376936460786,27.894388371515,33611
415556,1383,nonfamily,2,12057006502,1,27921,160,-82.53380647314484,27.89437997651903,33611
415556,1384,nonfamily,2,12057006502,1,27921,160,-82.53380647314484,27.89437997651903,33611
415557,1385,nonfamily,2,12057006502,1,55647,319,-82.53379718677718,27.8943800125026,33611
415557,1386,nonfamily,2,12057006502,1,55647,319,-82.53379718677718,27.8943800125026,33611
415558,1387,nonfamily,2,12057006502,1,69667,400,-82.53378789837815,27.894380048493424,33611
415558,1388,nonfamily,2,12057006502,1,69667,400,-82.53378789837815,27.894380048493424,33611
415559,1389,nonfamily,2,12057006502,1,168822,969,-82.53377861150263,27.89438008447772,33611
415559,1390,nonfamily,2,12057006502,1,168822,969,-82.53377861150263,27.89438008447772,33611
415560,1391,nonfamily,2,12057006502,1,26773,154,-82.53376932411923,27.894380120463357,33611
415560,1392,nonfamily,2,12057006502,1,26773,154,-82.53376932411923,27.894380120463357,33611
415561,1393,nonfamily,2,12057006502,1,137241,788,-82.5338064326534,27.894371725467423,33611
415561,1394,nonfamily,2,12057006502,1,137241,788,-82.5338064326534,27.894371725467423,33611
415562,1395,nonfamily,2,12057006502,1,74842,430,-82.53379714628647,27.894371761450984,33611
415562,1396,nonfamily,2,12057006502,1,74842,430,-82.53379714628647,27.894371761450984,33611
415563,1397,nonfamily,2,12057006502,1,23786,137,-82.53378785788813,27.8943717974418,33611
415563,1399,nonfamily,2,12057006502,1,23786,137,-82.53378785788813,27.8943717974418,33611
415564,1400,nonfamily,2,12057006502,1,128976,740,-82.5337785710133,27.894371833426085,33611
415564,1402,nonfamily,2,12057006502,1,128976,740,-82.5337785710133,27.894371833426085,33611
415565,1403,nonfamily,2,12057006502,1,42586,244,-82.53376928363065,27.894371869411703,33611
415565,1404,nonfamily,2,12057006502,1,42586,244,-82.53376928363065,27.894371869411703,33611
415566,1405,nonfamily,2,12057006502,1,51584,296,-82.53380639215534,27.894363473062224,33611
415566,1406,nonfamily,2,12057006502,1,51584,296,-82.53380639215534,27.894363473062224,33611
415567,1407,nonfamily,2,12057006502,1,128899,740,-82.53379710578912,27.894363509045775,33611
415567,1410,nonfamily,2,12057006502,1,128899,740,-82.53379710578912,27.894363509045775,33611
415568,1411,nonfamily,2,12057006502,1,34983,201,-82.53378781739148,27.894363545036583,33611
415568,1415,nonfamily,2,12057006502,1,34983,201,-82.53378781739148,27.894363545036583,33611
415569,1416,nonfamily,2,12057006502,1,111958,643,-82.53377853051738,27.89436358102085,33611
415569,1417,nonfamily,2,12057006502,1,111958,643,-82.53377853051738,27.89436358102085,33611
415570,1419,nonfamily,2,12057006502,1,49798,286,-82.53376924313541,27.89436361700645,33611
415570,1420,nonfamily,2,12057006502,1,49798,286,-82.53376924313541,27.89436361700645,33611
415571,1421,nonfamily,2,12057006502,1,15451,89,-82.53380635166619,27.89435522246179,33611
415571,1422,nonfamily,2,12057006502,1,15451,89,-82.53380635166619,27.89435522246179,33611
415572,1423,nonfamily,2,12057006502,1,14355,82,-82.53379706530065,27.89435525844533,33611
415572,1424,nonfamily,2,12057006502,1,14355,82,-82.53379706530065,27.89435525844533,33611
415573,1428,nonfamily,2,12057006502,1,233948,1343,-82.53378777690372,27.89435529443612,33611
415573,1429,nonfamily,2,12057006502,1,233948,1343,-82.53378777690372,27.89435529443612,33611
415574,1431,nonfamily,2,12057006502,1,28500,164,-82.53377849003031,27.894355330420375,33611
415574,1432,nonfamily,2,12057006502,1,28500,164,-82.53377849003031,27.894355330420375,33611
415575,1433,nonfamily,2,12057006502,1,135782,779,-82.53376920264904,27.89435536640597,33611
415575,1434,nonfamily,2,12057006502,1,135782,779,-82.53376920264904,27.89435536640597,33611
415576,1435,nonfamily,2,12057006502,1,22916,132,-82.53380631117038,27.89434697050778,33611
415576,1436,nonfamily,2,12057006502,1,22916,132,-82.53380631117038,27.89434697050778,33611
415577,1437,nonfamily,2,12057006502,1,44587,256,-82.53379702480557,27.89434700649131,33611
415577,1438,nonfamily,2,12057006502,1,44587,256,-82.53379702480557,27.89434700649131,33611
415578,1439,nonfamily,2,12057006502,1,29586,170,-82.53378773640934,27.894347042482085,33611
415578,1441,nonfamily,2,12057006502,1,29586,170,-82.53378773640934,27.894347042482085,33611
415579,1442,nonfamily,2,12057006502,1,144549,830,-82.53377844953663,27.89434707846633,33611
415579,1444,nonfamily,2,12057006502,1,144549,830,-82.53377844953663,27.89434707846633,33611
415580,1445,nonfamily,2,12057006502,1,48963,281,-82.53376916215606,27.894347114451907,33611
415580,1447,nonfamily,2,12057006502,1,48963,281,-82.53376916215606,27.894347114451907,33611
415581,1448,nonfamily,2,12057006502,1,110597,635,-82.53380627067683,27.894338719004946,33611
415581,1449,nonfamily,2,12057006502,1,110597,635,-82.53380627067683,27.894338719004946,33611
415582,1453,nonfamily,2,12057006502,1,53508,307,-82.53379698431272,27.89433875498845,33611
415582,1454,nonfamily,2,12057006502,1,53508,307,-82.53379698431272,27.89433875498845,33611
415583,1455,nonfamily,2,12057006502,1,16934,97,-82.53378769591721,27.894338790979216,33611
415583,1456,nonfamily,2,12057006502,1,16934,97,-82.53378769591721,27.894338790979216,33611
415584,1457,nonfamily,2,12057006502,1,31298,180,-82.53377840904518,27.89433882696344,33611
415584,1458,nonfamily,2,12057006502,1,31298,180,-82.53377840904518,27.89433882696344,33611
415585,1460,nonfamily,2,12057006502,1,61195,351,-82.53376912166533,27.89433886294902,33611
415585,1461,nonfamily,2,12057006502,1,61195,351,-82.53376912166533,27.89433886294902,33611
415586,1462,nonfamily,2,12057006502,1,101531,583,-82.53380623018549,27.894330467953285,33611
415586,1464,nonfamily,2,12057006502,1,101531,583,-82.53380623018549,27.894330467953285,33611
415587,1466,nonfamily,2,12057006502,1,23705,136,-82.53379694382208,27.894330503936796,33611
415587,1467,nonfamily,2,12057006502,1,23705,136,-82.53379694382208,27.894330503936796,33611
415588,1468,nonfamily,2,12057006502,1,33526,192,-82.53378765542728,27.894330539927545,33611
415588,1470,nonfamily,2,12057006502,1,33526,192,-82.53378765542728,27.894330539927545,33611
415589,1471,nonfamily,2,12057006502,1,45700,262,-82.53377836855597,27.894330575911763,33611
415589,1472,nonfamily,2,12057006502,1,45700,262,-82.53377836855597,27.894330575911763,33611
415590,1474,nonfamily,2,12057006502,1,58276,335,-82.53376908117683,27.894330611897324,33611
415590,1477,nonfamily,2,12057006502,1,58276,335,-82.53376908117683,27.894330611897324,33611
415591,1479,nonfamily,2,12057006502,1,48953,281,-82.53380618968755,27.89432221554804,33611
415591,1480,nonfamily,2,12057006502,1,48953,281,-82.53380618968755,27.89432221554804,33611
415592,1482,nonfamily,2,12057006502,1,18854,108,-82.5337969033248,27.89432225153153,33611
415592,1483,nonfamily,2,12057006502,1,18854,108,-82.5337969033248,27.89432225153153,33611
415593,1484,nonfamily,2,12057006502,1,73538,422,-82.53378761493072,27.894322287522268,33611
415593,1485,nonfamily,2,12057006502,1,73538,422,-82.53378761493072,27.894322287522268,33611
415594,1487,nonfamily,2,12057006502,1,71698,412,-82.53377832806011,27.89432232350648,33611
415594,1488,nonfamily,2,12057006502,1,71698,412,-82.53377832806011,27.89432232350648,33611
415595,1490,nonfamily,2,12057006502,1,57341,329,-82.53376904068166,27.89432235949202,33611
415595,1491,nonfamily,2,12057006502,1,57341,329,-82.53376904068166,27.89432235949202,33611
415596,1492,nonfamily,2,12057006502,1,67074,385,-82.53380614919845,27.894313964947575,33611
415596,1493,nonfamily,2,12057006502,1,67074,385,-82.53380614919845,27.894313964947575,33611
415597,1494,nonfamily,2,12057006502,1,29996,172,-82.53379686283643,27.89431400093105,33611
415597,1497,nonfamily,2,12057006502,1,29996,172,-82.53379686283643,27.89431400093105,33611
415598,1498,nonfamily,2,12057006502,1,122426,703,-82.53378757444305,27.89431403692177,33611
415598,1499,nonfamily,2,12057006502,1,122426,703,-82.53378757444305,27.89431403692177,33611
415599,1501,nonfamily,2,12057006502,1,110633,635,-82.53377828757316,27.894314072905964,33611
415599,1503,nonfamily,2,12057006502,1,110633,635,-82.53377828757316,27.894314072905964,33611
415600,1504,nonfamily,2,12057006502,1,49738,286,-82.5337690001954,27.894314108891503,33611
415600,1505,nonfamily,2,12057006502,1,49738,286,-82.5337690001954,27.894314108891503,33611
415601,1506,nonfamily,2,12057006502,1,49034,281,-82.53380610870275,27.89430571299349,33611
415601,1507,nonfamily,2,12057006502,1,49034,281,-82.53380610870275,27.89430571299349,33611
415602,1508,nonfamily,2,12057006502,1,20887,120,-82.53379682234142,27.89430574897695,33611
415602,1509,nonfamily,2,12057006502,1,20887,120,-82.53379682234142,27.89430574897695,33611
415603,1510,nonfamily,2,12057006502,1,49762,286,-82.53378753394875,27.89430578496766,33611
415603,1511,nonfamily,2,12057006502,1,49762,286,-82.53378753394875,27.89430578496766,33611
415604,1512,nonfamily,2,12057006502,1,141683,813,-82.53377824707955,27.894305820951843,33611
415604,1513,nonfamily,2,12057006502,1,141683,813,-82.53377824707955,27.894305820951843,33611
415605,1514,nonfamily,2,12057006502,1,46664,268,-82.53376895970251,27.89430585693737,33611
415605,1515,nonfamily,2,12057006502,1,46664,268,-82.53376895970251,27.89430585693737,33611
415606,1518,nonfamily,2,12057006502,1,51908,298,-82.53380606820926,27.89429746149061,33611
415606,1519,nonfamily,2,12057006502,1,51908,298,-82.53380606820926,27.89429746149061,33611
415607,1520,nonfamily,2,12057006502,1,61074,351,-82.53379678184865,27.89429749747406,33611
415607,1523,nonfamily,2,12057006502,1,61074,351,-82.53379678184865,27.89429749747406,33611
415608,1524,nonfamily,2,12057006502,1,43376,249,-82.53378749345667,27.89429753346476,33611
415608,1525,nonfamily,2,12057006502,1,43376,249,-82.53378749345667,27.89429753346476,33611
415609,1528,nonfamily,2,12057006502,1,120219,690,-82.5337782065882,27.894297569448923,33611
415609,1530,nonfamily,2,12057006502,1,120219,690,-82.5337782065882,27.894297569448923,33611
415610,1531,nonfamily,2,12057006502,1,139039,798,-82.53376891921187,27.89429760543444,33611
415610,1534,nonfamily,2,12057006502,1,139039,798,-82.53376891921187,27.89429760543444,33611
415611,1536,nonfamily,2,12057006502,1,24239,139,-82.53380602771803,27.89428921043892,33611
415611,1537,nonfamily,2,12057006502,1,24239,139,-82.53380602771803,27.89428921043892,33611
415612,1539,nonfamily,2,12057006502,1,3208,18,-82.53379674135813,27.894289246422357,33611
415612,1540,nonfamily,2,12057006502,1,3208,18,-82.53379674135813,27.894289246422357,33611
415613,1541,nonfamily,2,12057006502,1,33488,192,-82.5337875108606,27.89428928218872,33611
415613,1542,nonfamily,2,12057006502,1,33488,192,-82.5337875108606,27.89428928218872,33611
415614,1543,nonfamily,2,12057006502,1,180934,1039,-82.53377868409876,27.89428921351508,33611
415614,1544,nonfamily,2,12057006502,1,180934,1039,-82.53377868409876,27.89428921351508,33611
415615,1548,nonfamily,2,12057006502,1,1429,8,-82.53171858132124,27.894449589243035,33611
415615,1549,nonfamily,2,12057006502,1,1429,8,-82.53171858132124,27.894449589243035,33611
415615,1550,nonfamily,2,12057006502,2,29730,171,-82.53171858132124,27.894449589243035,33611
415615,1551,nonfamily,2,12057006502,2,29730,171,-82.53171858132124,27.894449589243035,33611
415619,35131,nonfamily,2,12057007102,1,25655,147,-82.5331410899826,27.892543638974583,33611
415619,35132,nonfamily,2,12057007102,1,25655,147,-82.5331410899826,27.892543638974583,33611
415621,36214,family,2,12057007102,1,86098,494,-82.52731979095479,27.88834681442936,33611
415621,36221,family,2,12057007102,1,86098,494,-82.52731979095479,27.88834681442936,33611
415621,36223,family,2,12057007102,2,100438,577,-82.52731979095479,27.88834681442936,33611
415621,36224,family,2,12057007102,2,100438,577,-82.52731979095479,27.88834681442936,33611
415621,36225,family,2,12057007102,3,182572,1048,-82.52731979095479,27.88834681442936,33611
415621,36226,family,2,12057007102,3,182572,1048,-82.52731979095479,27.88834681442936,33611
415621,36229,family,2,12057007102,4,218458,1254,-82.52731979095479,27.88834681442936,33611
415621,36231,family,2,12057007102,4,218458,1254,-82.52731979095479,27.88834681442936,33611
415621,36235,family,2,12057007102,5,217551,1249,-82.52731979095479,27.88834681442936,33611
415621,36236,family,2,12057007102,5,217551,1249,-82.52731979095479,27.88834681442936,33611
415621,36237,family,2,12057007102,6,248627,1427,-82.52731979095479,27.88834681442936,33611
415621,36240,family,2,12057007102,6,248627,1427,-82.52731979095479,27.88834681442936,33611
415621,36254,family,2,12057007102,7,122060,701,-82.52731979095479,27.88834681442936,33611
415621,36255,family,2,12057007102,7,122060,701,-82.52731979095479,27.88834681442936,33611
415621,36257,family,2,12057007102,8,3117,18,-82.52731979095479,27.88834681442936,33611
415621,36262,family,2,12057007102,8,3117,18,-82.52731979095479,27.88834681442936,33611
415621,36265,family,2,12057007102,9,97861,562,-82.52731979095479,27.88834681442936,33611
415621,36268,family,2,12057007102,9,97861,562,-82.52731979095479,27.88834681442936,33611
415621,36270,family,2,12057007102,10,221601,1272,-82.52731979095479,27.88834681442936,33611
415621,36272,family,2,12057007102,10,221601,1272,-82.52731979095479,27.88834681442936,33611
415621,36278,family,2,12057007102,11,65380,375,-82.52731979095479,27.88834681442936,33611
415621,36280,family,2,12057007102,11,65380,375,-82.52731979095479,27.88834681442936,33611
415621,36286,family,2,12057007102,12,244947,1406,-82.52731979095479,27.88834681442936,33611
415621,36289,family,2,12057007102,12,244947,1406,-82.52731979095479,27.88834681442936,33611
415621,36297,family,2,12057007102,13,95114,546,-82.52731979095479,27.88834681442936,33611
415621,36298,family,2,12057007102,13,95114,546,-82.52731979095479,27.88834681442936,33611
415621,36302,family,2,12057007102,14,38242,220,-82.52731979095479,27.88834681442936,33611
415621,36304,family,2,12057007102,14,38242,220,-82.52731979095479,27.88834681442936,33611
415621,36307,family,2,12057007102,15,240148,1379,-82.52731979095479,27.88834681442936,33611
415621,36312,family,2,12057007102,15,240148,1379,-82.52731979095479,27.88834681442936,33611
415622,35135,nonfamily,2,12057007102,1,46446,267,-82.53949640616113,27.88796474876454,33611
415622,35136,nonfamily,2,12057007102,1,46446,267,-82.53949640616113,27.88796474876454,33611
415622,35138,nonfamily,2,12057007102,2,45876,263,-82.53949640616113,27.88796474876454,33611
415622,35142,nonfamily,2,12057007102,2,45876,263,-82.53949640616113,27.88796474876454,33611
415622,35143,nonfamily,2,12057007102,3,24746,142,-82.53949640616113,27.88796474876454,33611
415622,35144,nonfamily,2,12057007102,3,24746,142,-82.53949640616113,27.88796474876454,33611
415622,35145,nonfamily,2,12057007102,4,113476,651,-82.53949640616113,27.88796474876454,33611
415622,35146,nonfamily,2,12057007102,4,113476,651,-82.53949640616113,27.88796474876454,33611
415622,35147,nonfamily,2,12057007102,5,110968,637,-82.53949640616113,27.88796474876454,33611
415622,35148,nonfamily,2,12057007102,5,110968,637,-82.53949640616113,27.88796474876454,33611
415622,35150,nonfamily,2,12057007102,6,211148,1212,-82.53949640616113,27.88796474876454,33611
415622,35151,nonfamily,2,12057007102,6,211148,1212,-82.53949640616113,27.88796474876454,33611
415622,35152,nonfamily,2,12057007102,7,215945,1240,-82.53949640616113,27.88796474876454,33611
415622,35153,nonfamily,2,12057007102,7,215945,1240,-82.53949640616113,27.88796474876454,33611
415622,35154,nonfamily,2,12057007102,8,108727,624,-82.53949640616113,27.88796474876454,33611
415622,35155,nonfamily,2,12057007102,8,108727,624,-82.53949640616113,27.88796474876454,33611
415623,35156,nonfamily,2,12057007102,1,245913,1412,-82.53660639166758,27.887450191095,33611
415623,35157,nonfamily,2,12057007102,1,245913,1412,-82.53660639166758,27.887450191095,33611
415623,35158,nonfamily,2,12057007102,2,83258,478,-82.53660639166758,27.887450191095,33611
415623,35159,nonfamily,2,12057007102,2,83258,478,-82.53660639166758,27.887450191095,33611
415623,35160,nonfamily,2,12057007102,3,84471,485,-82.53660639166758,27.887450191095,33611
415623,35161,nonfamily,2,12057007102,3,84471,485,-82.53660639166758,27.887450191095,33611
415624,35163,nonfamily,2,12057007102,1,58728,337,-82.5370833748961,27.888679575249743,33611
415624,35165,nonfamily,2,12057007102,1,58728,337,-82.5370833748961,27.888679575249743,33611
415625,35167,nonfamily,2,12057007102,1,19260,111,-82.52768153838514,27.889602863107044,33611
415625,35168,nonfamily,2,12057007102,1,19260,111,-82.52768153838514,27.889602863107044,33611
415626,35169,nonfamily,2,12057007102,1,27594,158,-82.53507299977234,27.887992325236016,33611
415626,35170,nonfamily,2,12057007102,1,27594,158,-82.53507299977234,27.887992325236016,33611
415626,35171,nonfamily,2,12057007102,2,14747,85,-82.53507299977234,27.887992325236016,33611
415626,35173,nonfamily,2,12057007102,2,14747,85,-82.53507299977234,27.887992325236016,33611
415627,35176,nonfamily,2,12057007102,1,5010,29,-82.54048130115649,27.885453307895386,33611
415627,35177,nonfamily,2,12057007102,1,5010,29,-82.54048130115649,27.885453307895386,33611
415627,35179,nonfamily,2,12057007102,2,54614,314,-82.54048130115649,27.885453307895386,33611
415627,35180,nonfamily,2,12057007102,2,54614,314,-82.54048130115649,27.885453307895386,33611
415627,35181,nonfamily,2,12057007102,3,89809,516,-82.54048130115649,27.885453307895386,33611
415627,35182,nonfamily,2,12057007102,3,89809,516,-82.54048130115649,27.885453307895386,33611
415627,35183,nonfamily,2,12057007102,4,217422,1248,-82.54048130115649,27.885453307895386,33611
415627,35187,nonfamily,2,12057007102,4,217422,1248,-82.54048130115649,27.885453307895386,33611
415627,35188,nonfamily,2,12057007102,5,205556,1180,-82.54048130115649,27.885453307895386,33611
415627,35189,nonfamily,2,12057007102,5,205556,1180,-82.54048130115649,27.885453307895386,33611
415627,35190,nonfamily,2,12057007102,6,73677,423,-82.54048130115649,27.885453307895386,33611
415627,35191,nonfamily,2,12057007102,6,73677,423,-82.54048130115649,27.885453307895386,33611
415628,35192,nonfamily,2,12057007102,1,30381,174,-82.53904317215321,27.885520461600144,33611
415628,35194,nonfamily,2,12057007102,1,30381,174,-82.53904317215321,27.885520461600144,33611
415629,35195,nonfamily,2,12057007102,1,5314,31,-82.53836960461652,27.88600401915075,33611
415629,35196,nonfamily,2,12057007102,1,5314,31,-82.53836960461652,27.88600401915075,33611
415629,35199,nonfamily,2,12057007102,2,68491,393,-82.53836960461652,27.88600401915075,33611
415629,35200,nonfamily,2,12057007102,2,68491,393,-82.53836960461652,27.88600401915075,33611
415630,35201,nonfamily,2,12057007102,1,31413,180,-82.53627955719426,27.885986437323645,33611
415630,35204,nonfamily,2,12057007102,1,31413,180,-82.53627955719426,27.885986437323645,33611
415630,35205,nonfamily,2,12057007102,2,244777,1405,-82.53627955719426,27.885986437323645,33611
415630,35207,nonfamily,2,12057007102,2,244777,1405,-82.53627955719426,27.885986437323645,33611
415630,35208,nonfamily,2,12057007102,3,24662,142,-82.53627955719426,27.885986437323645,33611
415630,35209,nonfamily,2,12057007102,3,24662,142,-82.53627955719426,27.885986437323645,33611
415630,35211,nonfamily,2,12057007102,4,50528,290,-82.53627955719426,27.885986437323645,33611
415630,35212,nonfamily,2,12057007102,4,50528,290,-82.53627955719426,27.885986437323645,33611
415631,35213,nonfamily,3,12057007102,1,77236,352,-82.5376731619806,27.88599741612607,33611
415631,35214,nonfamily,3,12057007102,1,77236,352,-82.5376731619806,27.88599741612607,33611
415631,35215,nonfamily,3,12057007102,1,77236,352,-82.5376731619806,27.88599741612607,33611
415633,35216,nonfamily,3,12057007102,1,122941,560,-82.52742533397253,27.88558463004365,33611
415633,35217,nonfamily,3,12057007102,1,122941,560,-82.52742533397253,27.88558463004365,33611
415633,35218,nonfamily,3,12057007102,1,122941,560,-82.52742533397253,27.88558463004365,33611
415638,35219,nonfamily,3,12057007102,1,63258,288,-82.53410660376488,27.885968534750525,33611
415638,35220,nonfamily,3,12057007102,1,63258,288,-82.53410660376488,27.885968534750525,33611
415638,35221,nonfamily,3,12057007102,1,63258,288,-82.53410660376488,27.885968534750525,33611
415638,35222,nonfamily,3,12057007102,2,120918,551,-82.53410660376488,27.885968534750525,33611
415638,35224,nonfamily,3,12057007102,2,120918,551,-82.53410660376488,27.885968534750525,33611
415638,35225,nonfamily,3,12057007102,2,120918,551,-82.53410660376488,27.885968534750525,33611
415638,35226,nonfamily,3,12057007102,3,152983,697,-82.53410660376488,27.885968534750525,33611
415638,35228,nonfamily,3,12057007102,3,152983,697,-82.53410660376488,27.885968534750525,33611
415638,35230,nonfamily,3,12057007102,3,152983,697,-82.53410660376488,27.885968534750525,33611
415638,35234,nonfamily,3,12057007102,4,56563,258,-82.53410660376488,27.885968534750525,33611
415638,35236,nonfamily,3,12057007102,4,56563,258,-82.53410660376488,27.885968534750525,33611
415638,35237,nonfamily,3,12057007102,4,56563,258,-82.53410660376488,27.885968534750525,33611
415642,38328,nonfamily,3,12057007103,1,9528,43,-82.52602040227242,27.886099374195958,33611
415642,38331,nonfamily,3,12057007103,1,9528,43,-82.52602040227242,27.886099374195958,33611
415642,38332,nonfamily,3,12057007103,1,9528,43,-82.52602040227242,27.886099374195958,33611
415642,38336,nonfamily,3,12057007103,2,95962,437,-82.52602040227242,27.886099374195958,33611
415642,38337,nonfamily,3,12057007103,2,95962,437,-82.52602040227242,27.886099374195958,33611
415642,38338,nonfamily,3,12057007103,2,95962,437,-82.52602040227242,27.886099374195958,33611
415642,38339,nonfamily,3,12057007103,3,6141,28,-82.52602040227242,27.886099374195958,33611
415642,38340,nonfamily,3,12057007103,3,6141,28,-82.52602040227242,27.886099374195958,33611
415642,38342,nonfamily,3,12057007103,3,6141,28,-82.52602040227242,27.886099374195958,33611
415643,35242,nonfamily,3,12057007102,1,195059,888,-82.53304083889437,27.887753915460515,33611
415643,35243,nonfamily,3,12057007102,1,195059,888,-82.53304083889437,27.887753915460515,33611
415643,35244,nonfamily,3,12057007102,1,195059,888,-82.53304083889437,27.887753915460515,33611
415643,35245,nonfamily,3,12057007102,2,88705,404,-82.53304083889437,27.887753915460515,33611
415643,35246,nonfamily,3,12057007102,2,88705,404,-82.53304083889437,27.887753915460515,33611
415643,35247,nonfamily,3,12057007102,2,88705,404,-82.53304083889437,27.887753915460515,33611
415643,35248,nonfamily,3,12057007102,3,41295,188,-82.53304083889437,27.887753915460515,33611
415643,35249,nonfamily,3,12057007102,3,41295,188,-82.53304083889437,27.887753915460515,33611
415643,35250,nonfamily,3,12057007102,3,41295,188,-82.53304083889437,27.887753915460515,33611
415643,35253,nonfamily,3,12057007102,4,169156,770,-82.53304083889437,27.887753915460515,33611
415643,35256,nonfamily,3,12057007102,4,169156,770,-82.53304083889437,27.887753915460515,33611
415643,35257,nonfamily,3,12057007102,4,169156,770,-82.53304083889437,27.887753915460515,33611
415643,35258,nonfamily,3,12057007102,5,105548,481,-82.53304083889437,27.887753915460515,33611
415643,35260,nonfamily,3,12057007102,5,105548,481,-82.53304083889437,27.887753915460515,33611
415643,35262,nonfamily,3,12057007102,5,105548,481,-82.53304083889437,27.887753915460515,33611
415643,35264,nonfamily,3,12057007102,6,164091,747,-82.53304083889437,27.887753915460515,33611
415643,35265,nonfamily,3,12057007102,6,164091,747,-82.53304083889437,27.887753915460515,33611
415643,35266,nonfamily,3,12057007102,6,164091,747,-82.53304083889437,27.887753915460515,33611
415643,35267,nonfamily,3,12057007102,7,75456,344,-82.53304083889437,27.887753915460515,33611
415643,35268,nonfamily,3,12057007102,7,75456,344,-82.53304083889437,27.887753915460515,33611
415643,35269,nonfamily,3,12057007102,7,75456,344,-82.53304083889437,27.887753915460515,33611
415645,35304,family,2,12057007103,1,3180,18,-82.52295827412294,27.885473756424336,33611
415645,35306,family,2,12057007103,1,3180,18,-82.52295827412294,27.885473756424336,33611
415646,35307,family,2,12057007103,1,74604,428,-82.52315624544941,27.885475259930267,33611
415646,35310,family,2,12057007103,1,74604,428,-82.52315624544941,27.885475259930267,33611
415647,35311,family,2,12057007103,1,110284,633,-82.52355148145978,27.885479916901293,33611
415647,35312,family,2,12057007103,1,110284,633,-82.52355148145978,27.885479916901293,33611
415648,35315,family,2,12057007103,1,4178,24,-82.52335348391132,27.885477738803413,33611
415648,35316,family,2,12057007103,1,4178,24,-82.52335348391132,27.885477738803413,33611
415649,35317,family,2,12057007103,1,54520,313,-82.5237706328749,27.885482536509688,33611
415649,35318,family,2,12057007103,1,54520,313,-82.5237706328749,27.885482536509688,33611
415650,35319,family,2,12057007103,1,9607,55,-82.52398434732865,27.885484289609877,33611
415650,35321,family,2,12057007103,1,9607,55,-82.52398434732865,27.885484289609877,33611
415651,35322,family,2,12057007103,1,3884,22,-82.5241834749839,27.885487178475508,33611
415651,35323,family,2,12057007103,1,3884,22,-82.5241834749839,27.885487178475508,33611
415652,35325,family,2,12057007103,1,65670,377,-82.52438811525423,27.885489036979717,33611
415652,35326,family,2,12057007103,1,65670,377,-82.52438811525423,27.885489036979717,33611
415653,35328,family,2,12057007103,1,140513,807,-82.52458615451866,27.885491304111973,33611
415653,35330,family,2,12057007103,1,140513,807,-82.52458615451866,27.885491304111973,33611
415654,35331,family,2,12057007103,1,61087,351,-82.52478751370072,27.885493316902004,33611
415654,35332,family,2,12057007103,1,61087,351,-82.52478751370072,27.885493316902004,33611
415655,35333,family,2,12057007103,1,77151,443,-82.52499138642084,27.885495620194444,33611
415655,35334,family,2,12057007103,1,77151,443,-82.52499138642084,27.885495620194444,33611
415656,35335,family,2,12057007103,1,23254,133,-82.5252005421984,27.88549872716045,33611
415656,35336,family,2,12057007103,1,23254,133,-82.5252005421984,27.88549872716045,33611
415657,35337,family,2,12057007103,1,57387,329,-82.52541262424302,27.885500300488225,33611
415657,35341,family,2,12057007103,1,57387,329,-82.52541262424302,27.885500300488225,33611
415658,35343,family,2,12057007103,1,77929,447,-82.52561836788729,27.885502663059277,33611
415658,35344,family,2,12057007103,1,77929,447,-82.52561836788729,27.885502663059277,33611
415659,35345,family,2,12057007103,1,95265,547,-82.52581730209613,27.88550480200916,33611
415659,35346,family,2,12057007103,1,95265,547,-82.52581730209613,27.88550480200916,33611
415660,35347,family,2,12057007103,1,43590,250,-82.52601171897273,27.88550688782712,33611
415660,35348,family,2,12057007103,1,43590,250,-82.52601171897273,27.88550688782712,33611
415661,35349,family,2,12057007103,1,50413,289,-82.52620994367602,27.885509066297377,33611
415661,35350,family,2,12057007103,1,50413,289,-82.52620994367602,27.885509066297377,33611
415662,35351,family,2,12057007103,1,122341,702,-82.52642417571396,27.885511726707566,33611
415662,35352,family,2,12057007103,1,122341,702,-82.52642417571396,27.885511726707566,33611
415663,35353,family,2,12057007103,1,68582,394,-82.52662693011487,27.885512932577083,33611
415663,35355,family,2,12057007103,1,68582,394,-82.52662693011487,27.885512932577083,33611
415797,35356,family,2,12057007103,1,79655,457,-82.51864623008514,27.88542552310896,33611
415797,35357,family,2,12057007103,1,79655,457,-82.51864623008514,27.88542552310896,33611
415798,35358,family,2,12057007103,1,34143,196,-82.51885018228289,27.885428981402107,33611
415798,35362,family,2,12057007103,1,34143,196,-82.51885018228289,27.885428981402107,33611
415799,35364,family,2,12057007103,1,4121,24,-82.51905181190958,27.885430642853564,33611
415799,35365,family,2,12057007103,1,4121,24,-82.51905181190958,27.885430642853564,33611
415800,35366,family,2,12057007103,1,47800,274,-82.51927211815169,27.88543272358241,33611
415800,35368,family,2,12057007103,1,47800,274,-82.51927211815169,27.88543272358241,33611
415801,35369,family,2,12057007103,1,47845,275,-82.51949623492976,27.885435555657143,33611
415801,35370,family,2,12057007103,1,47845,275,-82.51949623492976,27.885435555657143,33611
415802,35371,family,2,12057007103,1,66376,381,-82.51969338966742,27.885437608143096,33611
415802,35373,family,2,12057007103,1,66376,381,-82.51969338966742,27.885437608143096,33611
